店舗名,住所,lat,lng
馬車道 タップルーム,神奈川県横浜市中区住吉町5-63-1,35.4478521,139.635061
横浜完全個室 満月はなれ,神奈川県横浜市西区南幸2-10-17,35.4630205,139.6173934
全席個室 野菜巻き串牛タン割烹 やまと 武蔵小杉店,神奈川県川崎市中原区小杉町3-442-15,35.5735757,139.6578738
牛たん ひらつか本店,神奈川県平塚市宝町5-28,35.3293,139.3513595
虎幻庭 KOGENTEY横浜,神奈川県横浜市神奈川区鶴屋町1-7-1,35.4692578,139.624245
宮崎県日南市 塚田農場武蔵小杉北口店,神奈川県川崎市中原区小杉町1-403,35.5776624,139.6578401
鉄板焼き  INAGAKI亭,神奈川県茅ヶ崎市浜竹4-1-73,35.3313279,139.438717
ダーツカフェレストラン カシュ‐カシュ,神奈川県川崎市川崎区大師本町1-17,35.5353053,139.7289418
鉄板焼 美安 川崎,神奈川県川崎市川崎区砂子2-9-1,35.5294212,139.7007103
牛たん居酒屋 永助戸塚店,神奈川県横浜市戸塚区戸塚町8,35.401276,139.535368
川崎日航ホテルカフェレストラン ナトゥーラ,神奈川県川崎市川崎区日進町1,35.5277471,139.69513
かにと海鮮 北海道藤沢駅前店,神奈川県藤沢市南藤沢2-1-2,35.3384815,139.4888944
萬丸 上ノ間,神奈川県横浜市中区住吉町2-26,35.4459069,139.637817
三代目文治 コースカベイサイドストアーズ店,神奈川県横須賀市本町2-1-12,35.2832417,139.662747
生牡蠣と極み牛タン RAKUGAKI 関内店,神奈川県横浜市中区真砂町2-12,35.4446827,139.6369603
村木屋 本店,神奈川県横浜市西区南幸1-2-1,35.4673361,139.6228106
ホルモン専門店 幸喜屋関内馬車道店,神奈川県横浜市中区相生町2-50,35.446488,139.6382354
炭火焼鳥 塚田農場 横浜南幸店,神奈川県横浜市西区南幸2-9-17,35.4634134,139.6176258
炭火Roast ‐RED GRAFFITI‐,神奈川県横浜市西区高島2-14-9,35.4642129,139.6221786
鉄板焼 ぼんの桜木町店 ≪徳島県産食材使用≫,神奈川県横浜市中区花咲町3-87,35.450879,139.6292568
横浜割烹 至誠関内 馬車道,神奈川県横浜市中区真砂町4-43,35.4457108,139.6350476
海上ビアガーデンBBQ ヘミングウェイ 横浜,神奈川県横浜市西区みなとみらい2-1-1,35.4537547,139.6323186
八剣伝 辻堂駅前店,神奈川県藤沢市辻堂2-1-7,35.3366256,139.4458878
肉ビストロ＆ダイニングひなた 関内店,神奈川県横浜市中区常盤町2-14,35.4450861,139.6380226
出世居酒屋 いっすんぼうし 天王町本店,神奈川県横浜市保土ケ谷区神戸町4-3,35.4536361,139.6023731
2000円食べ飲み放題 焼鳥 焼きとん 餃子 大将 横浜店,神奈川県横浜市西区南幸1-5-30,35.46423619999999,139.6195397
仙台牛タンと焼き鳥食べ放題完全個室居酒屋 タン治郎 川崎店,神奈川県川崎市川崎区砂子2-6-7,35.529049,139.7000749
北の味紀行と地酒北海道横浜天理ビル店,神奈川県横浜市西区北幸1-4-1,35.4672072,139.6196293
べったこ亭仲町台店,神奈川県横浜市都筑区仲町台1-2-26,35.5349632,139.5899245
北の味紀行と地酒 北海道溝の口駅前店,神奈川県川崎市高津区溝口1-1-3,35.5988717,139.6116799
炭火居酒屋 焼天狗湘南台店,神奈川県藤沢市湘南台1-15-22,35.3948832,139.4677541
バーベキュー スカイテラス横浜関内セルテ店,神奈川県横浜市中区真砂町3-33,35.44483,139.6358113
九州うまいもんと焼酎芋蔵桜木町クロスゲート 店,神奈川県横浜市中区桜木町1-101-1,35.4491653,139.6314068
九州料理 野菜串ともつ鍋 ゑびす屋個室居酒屋 藤沢駅前店,神奈川県藤沢市南藤沢2-1-1,35.3385331,139.4888359
アカマル屋川崎東口店,神奈川県川崎市川崎区砂子2-3-10,35.5300991,139.699944
潤,神奈川県横浜市港北区新横浜1-11-4,35.5046406,139.612457
和食居酒屋 燿（かがやき）全席個室×海鮮×飲み放題,神奈川県厚木市中町2-4-14,35.4405122,139.3650953
Hokkaido Gourmet Dining北海道 横浜スカイビル店,神奈川県横浜市西区高島2-19-12,35.4645561,139.6246488
炭焼漁師小屋料理川崎銀柳街入口のひもの屋,神奈川県川崎市川崎区砂子2-4-8,35.530505,139.7003557
八剣伝 吉野町店,神奈川県横浜市南区吉野町2-6-5,35.4358341,139.6200277
鳥波 TORINAMI,神奈川県藤沢市鵠沼石上1-4-3,35.3365774,139.4884995
炭火焼 火乃酉～ひのとり～ 新杉田店,神奈川県横浜市磯子区新杉田町7-14,35.3843666,139.6211919
虎幻庭関内店,神奈川県横浜市中区住吉町2-27,35.4459766,139.6376775
餃子酒場 肉汁とっつぁん 川崎店,神奈川県川崎市川崎区砂子2-5-23,35.529097,139.7004355
CHARCOAL STAND BENTEN（ベンテン）,神奈川県横浜市中区弁天通2-30,35.4469681,139.6396187
北の味紀行と地酒 北海道武蔵小杉タワープレイス店,神奈川県川崎市中原区小杉町1-403,35.5776624,139.6578401
新生 元海登戸本店,神奈川県川崎市多摩区登戸3288,35.6191025,139.5708696
ホルモン・もつ鍋専門店源丸 小田原栢山店,神奈川県小田原市栢山375-2,35.3110407,139.1447767
八剣伝 川崎尻手駅前店,神奈川県川崎市幸区南幸町3-105-10,35.5307162,139.6849857
鉄板焼 Dining 築～TSUKI～,神奈川県横須賀市汐入町2-44-1,35.2796403,139.6625055
四川 福建料理 福盛楼,神奈川県横浜市中区山下町191-4,35.4431685,139.6462753
【個室完備】沖縄料理 きちんと 橋本店,神奈川県相模原市緑区橋本6-2-3,35.5965885,139.343802
三代目網元 さかなや道場新松田駅前店,神奈川県足柄上郡松田町松田惣領字張間田下1347-4,35.3453152,139.1403673
ステーキハウス 響 小田原,神奈川県小田原市栄町2-7-7,35.2559149,139.1577437
楽しい酒場 八鮮食堂,神奈川県大和市大和東1-2-7,35.4708372,139.4612824
北の味紀行と地酒 北海道川崎駅前店,神奈川県川崎市川崎区駅前本町12-1,35.5319327,139.6985563
食べ飲み放題 もんじゃ酒場 だしや本厚木店,神奈川県厚木市中町2-1-18,35.4400275,139.3649027
肉と焚火イタリアンBambu due［バンブゥドゥーエ］ 溝の口,神奈川県川崎市高津区溝口1-18-7,35.6008369,139.6146401
たん家 湘太 茅ヶ崎店,神奈川県茅ヶ崎市幸町2-10,35.3300695,139.40757
炭焼四季 鳥しるべ,神奈川県横浜市中区弁天通2-30,35.4469681,139.6396187
食べ飲み放題 もんじゃ酒場だしや横浜西口南幸店,神奈川県横浜市西区南幸2-9-17,35.4634134,139.6176258
個室居酒屋 産直素材 粋 ‐iki‐相模原駅前店,神奈川県相模原市中央区相模原3-8-25,35.5791769,139.370281
カジュアル中華バル×手作り餃子猪八戒の台所 川崎西口,神奈川県川崎市幸区中幸町3-28,35.532036,139.6934475
お好み焼き ポン吉本店,神奈川県横浜市中区若葉町2-21,35.442761,139.6283738
湘南藤沢×天空のカフェ 3＋3CAFE,神奈川県藤沢市本町1-12-17,35.3443211,139.4816313
食べ飲み放題 もんじゃ酒場 だしや川崎店,神奈川県川崎市川崎区砂子1-2-21,35.5316142,139.7012089
彩の紀,神奈川県川崎市高津区溝口2-12-10,35.6010939,139.6119615
全席個室 博多焼き鳥灯 －AKARI － 武蔵小杉店,神奈川県川崎市中原区新丸子町760,35.57936,139.6601679
お好み焼き・食べ放題 若竹鶴見東口店,神奈川県横浜市鶴見区鶴見中央1-5-5,35.5085845,139.6779972
海底撈火鍋 川崎店,神奈川県川崎市川崎区駅前本町7-4,35.5306933,139.7000322
串車力武蔵小杉店,神奈川県川崎市中原区新丸子町915-42,35.5781777,139.6606155
もんじゃ横丁戸塚店,神奈川県横浜市戸塚区戸塚町3956,35.39690040000001,139.5310639
宴会個室×炭火焼鳥炭火工房 あさば 川崎西口店,神奈川県川崎市幸区南幸町2-18-10,35.53204910000001,139.6914988
鉄板処TETSU （徹）,神奈川県横浜市戸塚区品濃町541-3,35.43203680000001,139.5575261
FLOWS GRILL ｜ BAR ジ アウトレット湘南平塚,神奈川県平塚市大神8-1-1,35.39219810000001,139.3635755
improve（インプルーブ）湘南台湘南野菜イタリアン,神奈川県藤沢市湘南台2-5-10,35.3962132,139.4642652
しり鳥商店 藤沢南口店,神奈川県藤沢市南藤沢2-10,35.33825970000001,139.4890546
京の台所 蒼い月,神奈川県厚木市旭町1-33-8,35.4362634,139.3654537
海鮮居酒屋 涛司（とうじ）大船店,神奈川県鎌倉市大船1-22-2,35.3525867,139.5324687
いちおみ,神奈川県横浜市港南区日野1-8-22,35.3967253,139.586972
横浜アカマル屋 西口本店,神奈川県横浜市西区南幸2-6-7,35.4633571,139.6182271
元祖ニュータンタンメン本舗京町店,神奈川県川崎市川崎区京町1-18-7,35.5172685,139.6952362
沖縄酒場じゅにまーる×八郎酒場×三崎まぐろtunaがる,神奈川県横浜市中区花咲町1-39-7,35.4490754,139.6304661
肉問屋直送精肉屋 横須賀中央駅前店,神奈川県横須賀市若松町2-7-7,35.2789992,139.6702041
創作鉄板串焼 ポン吉関内店,神奈川県横浜市中区常盤町3-21,35.44597419999999,139.6371794
オールデイダイニング Terrace and Table,神奈川県川崎市幸区大宮町1-5,35.5303349,139.6946855
The3rd．Kamakura,神奈川県鎌倉市小町2-7-32,35.3215334,139.5521822
夜ノ森川崎,神奈川県川崎市川崎区砂子2-11-20,35.52985779999999,139.7017339
ビストロ Kurosawa,神奈川県川崎市中原区小杉町1-403,35.5776624,139.6578401
ベトナム居酒屋さるちゃん,神奈川県横浜市旭区中尾2-2-18,35.4680702,139.5284921
まぐろ食堂 七兵衛丸,神奈川県三浦市三崎5-5-4,35.141258,139.6161007
元祖ニュータンタンメン本舗横浜店,神奈川県横浜市西区南幸2-11-7,35.4631077,139.6166218
元祖ニュータンタンメン本舗鶴見店,神奈川県横浜市鶴見区豊岡町18-9,35.5094903,139.6761829
松虎亭,神奈川県川崎市高津区溝口2-9-10,35.600558,139.6111649
元祖ニュータンタンメン本舗 新城店,神奈川県川崎市中原区上新城2-11-26,35.5874739,139.6295709
トラットリア オイノス 新横浜,神奈川県横浜市港北区新横浜2-5-17,35.5091734,139.6155685
四季彩,神奈川県横浜市港北区新横浜2-3-3,35.5075026,139.614026
居酒屋 則（すなわち）,神奈川県横浜市磯子区杉田4-4-14,35.3832476,139.6216229
BEEF KITCHEN STAND（ビーフキッチンスタンド）野毛一番街店,神奈川県横浜市中区野毛町1-52,35.4472806,139.6299675
お肉料理と鎌倉野菜 KAIZOKU,神奈川県鎌倉市大船1-20-18,35.351584,139.5325929
元祖ニュータンタンメン本舗 登戸店,神奈川県川崎市多摩区登戸2422-3,35.6208984,139.568484
サンアロハみなとみらい本店,神奈川県横浜市中区海岸通1-1,35.4483381,139.6432772
居酒屋 韓国村,神奈川県川崎市川崎区砂子2-9-2,35.5289589,139.7007552
串の坊,神奈川県横浜市磯子区新杉田町3-6,35.3871931,139.6189322
元祖ニュータンタンメン本舗綱島店,神奈川県横浜市港北区綱島西1-7-11,35.5364787,139.6337093
三崎まぐろ専門店 Tunaがる～ツナガル～桜木町野毛,神奈川県横浜市中区野毛町1-1-4,35.4471703,139.6310828
コチュジャン,神奈川県横浜市青葉区市ヶ尾町1153-2,35.5508721,139.5398624
ふか川,神奈川県川崎市多摩区登戸2519-7,35.6181614,139.5672491
海鮮居酒屋 北の漁場,神奈川県横浜市戸塚区原宿4-13-2,35.37779039999999,139.5043714
同發 別館,神奈川県横浜市中区山下町148,35.44335,139.6460561
紅太陽,神奈川県藤沢市藤沢4-1-6,35.347102,139.4753633
ビストロ 然 ZEN,神奈川県相模原市南区相模大野8-3-7,35.5304364,139.4370967
酒菜肉匠 ふるや,神奈川県横浜市戸塚区戸塚町4786,35.40235699999999,139.5302144
酒菜の隠れ家 月あかり逗子店,神奈川県逗子市逗子5-2-47,35.2961828,139.5793619
せんざん相模原店,神奈川県相模原市中央区相生1-1,35.5665456,139.3864191
こだわりの個室でおもてなし食楽厨房 センター南店,神奈川県横浜市都筑区茅ヶ崎中央43-9,35.5457418,139.5733233
村木屋はなれ,神奈川県横浜市神奈川区鶴屋町2-16-6,35.4682768,139.6227631
松屋白楽店,神奈川県横浜市神奈川区白楽118,35.4894109,139.6272717
松屋東神奈川店,神奈川県横浜市神奈川区西神奈川1-20-4,35.4800658,139.6322251
せんざん山手台店,神奈川県横浜市泉区岡津町9-1,35.4250836,139.5277212
ダイニングバー テンダーズダイニング,神奈川県鎌倉市大船1-8-2,35.3534077,139.5320595
酒菜の隠れ家 月あかり伊勢原北口店,神奈川県伊勢原市伊勢原1-3-17,35.3966054,139.3118401
せんざん瀬谷店,神奈川県横浜市瀬谷区橋戸2-12-11,35.4637423,139.4798703
せんざん港南台本店,神奈川県横浜市港南区港南台3-17-4,35.3787787,139.5768325
Peace,神奈川県横浜市神奈川区西神奈川1-3-9,35.4784915,139.630977
湘南鮮魚×特選地酒ゆるりと菜－村さ来－茅ヶ崎北口店,神奈川県茅ヶ崎市新栄町1-6,35.3304296,139.4050384
せんざん港南台本店,神奈川県横浜市港南区港南台3-17-4,35.3787787,139.5768325
平塚完全個室 彩（あや）,神奈川県平塚市明石町23-4,35.3301679,139.3469298
イシダ商店 浜銀通り店,神奈川県横浜市港北区日吉本町1-5-24,35.555059,139.6453786
酒菜の隠れ家 月あかり秦野駅前店,神奈川県秦野市今川町1-2,35.3708037,139.2259662
食べ放題 飲み放題 インドカレー SARINA 横須賀中央店,神奈川県横須賀市大滝町2-21,35.281185,139.668737
せんざん青葉台店,神奈川県横浜市青葉区若草台17-60,35.55346189999999,139.5052774
やきとり 2ランホームラン,神奈川県鎌倉市大船1-22-2,35.3525867,139.5324687
大衆居酒屋 つなみ ～TSUNAMI～,神奈川県海老名市中央1-16-17,35.4554107,139.395394
せんざん金沢文庫店,神奈川県横浜市金沢区釜利谷東4-49-14,35.3461549,139.6097553
せんざん港北ニュータウン店,神奈川県横浜市都筑区茅ケ崎南2-11-15,35.5362627,139.5804807
全室個室×旬の地魚ゆるりと菜－村さ来－寒川店,神奈川県高座郡寒川町一之宮1-8-9,35.36644440000001,139.3884494
酒菜の隠れ家月あかり JR相模原店,神奈川県相模原市中央区相模原2-1-12,35.5800671,139.3702729
松屋大和渋谷店,神奈川県大和市渋谷5-4-1,35.4366793,139.4619327
松屋反町店,神奈川県横浜市神奈川区松本町1-1-9,35.4748729,139.6250223
とり鉄 はなれ,神奈川県相模原市緑区橋本6-12-15,35.5969981,139.3443521
松屋逗子店,神奈川県逗子市逗子2-6-29,35.2967645,139.58012
松屋綾瀬小園店,神奈川県綾瀬市小園923-2,35.451914,139.4180888
松屋厚木戸田店,神奈川県厚木市戸田540-1,35.4046164,139.3612099
松屋湘南台店,神奈川県藤沢市湘南台2-5-9,35.3960535,139.4643231
松屋南林間店,神奈川県大和市南林間1-8-1,35.49537600000001,139.4472435
松屋大口店,神奈川県横浜市神奈川区大口通58-3,35.4919388,139.6452789
松屋厚木店,神奈川県厚木市田村町7-20,35.4360115,139.3574461
酒菜の隠れ家 月あかりららぽーと海老名店,神奈川県海老名市扇町13-1,35.4556964,139.3892011
昭和居酒屋 ゆず,神奈川県茅ヶ崎市共恵1-6-18,35.3272983,139.4037804
イシダ商店 綱島店,神奈川県横浜市港北区綱島東2-1-5,35.537251,139.6360836
松屋大船駅前店,神奈川県鎌倉市大船1-12-23,35.3513977,139.5314898
松屋座間立野台店,神奈川県座間市立野台2-20-3,35.4802068,139.4116358
松屋大船店,神奈川県鎌倉市大船1-25-23,35.3538011,139.5327527
松屋小田原酒匂店,神奈川県小田原市西酒匂1-9-3,35.2649082,139.1840063
酒菜の隠れ家 月あかり平塚店,神奈川県平塚市紅谷町9-18,35.3286948,139.3483305
松屋横須賀中央駅前店,神奈川県横須賀市若松町1-7-5,35.2791044,139.6712288
松屋茅ヶ崎赤松町店,神奈川県茅ヶ崎市赤松町1-5,35.3415617,139.4383718
松屋平塚北金目店,神奈川県平塚市北金目2-4-33,35.3674452,139.2852169
割烹蒲焼 八十八 ニュウマン横浜店,神奈川県横浜市西区南幸1-1-1,35.4677296,139.6225554
松屋稲田堤店,神奈川県川崎市多摩区菅2-1-1,35.6335634,139.5347528
少人数個室×地魚×全国特選地酒ゆるりと菜－村さ来－藤沢北口店,神奈川県藤沢市藤沢388,35.33928040000001,139.4887444
